sample_index,time_s,env_id,mass_g,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,raw_Fx_N,raw_Fy_N,raw_Fz_N,raw_Mx_Nm,raw_My_Nm,raw_Mz_Nm
0,0.0,14,150,1.4500471353530884,-0.2461278736591339,-0.0005954696098342538,0.03295415639877319,0.19420412182807922,-0.005230442185137463,3.384190082550049,-0.575560450553894,-0.0008525616722181439,0.07699911296367645,0.4527987241744995,-0.005229997914284468
0,0.0,15,160,1.5467301607131958,-0.26249852776527405,-0.000614317599684,0.03514336794614792,0.20712003111839294,-0.005547452134436526,3.4808731079101562,-0.5919311046600342,-0.000871412456035614,0.07918832451105118,0.46571463346481323,-0.005547008011490107
0,0.0,16,170,1.6433957815170288,-0.27891403436660767,-0.0006931648822501302,0.03732478618621826,0.21997955441474915,-0.00598151287147175,3.5775387287139893,-0.6083466410636902,-0.0009502655011601746,0.08136974275112152,0.47857415676116943,-0.005981069058179855
0,0.0,17,180,1.7402368783950806,-0.29540684819221497,-0.0006561540940310806,0.039523571729660034,0.23282411694526672,-0.005894298811625731,3.674379825592041,-0.6248394250869751,-0.0009132446139119565,0.0835685282945633,0.491418719291687,-0.005893855821341276
0,0.0,18,190,1.8367477655410767,-0.31164970993995667,-0.0008186296909116209,0.04169810563325882,0.24575725197792053,-0.006248470447900445,3.770890712738037,-0.6410822868347168,-0.0010757158743217587,0.08574306219816208,0.5043518543243408,-0.006248026620596647
0,0.0,19,200,1.933423638343811,-0.3280295431613922,-0.0008889934979379177,0.04389004409313202,0.25869712233543396,-0.0066084615254737855,3.8675665855407715,-0.6574621200561523,-0.0011460855603218079,0.08793500065803528,0.5172917246818542,-0.0066080172546207905
0,0.0,20,210,2.0312939882278442,-0.32497385144233704,0.008197868708521128,0.043498434126377106,0.27156028151512146,-0.006371253200057936,3.9654369354248047,-0.6544064283370972,0.007940776646137238,0.08754339069128036,0.5301548838615417,-0.006370808929204941
0,0.0,21,220,2.129095196723938,-0.3527442514896393,0.001166854810435325,0.047204747796058655,0.28481432795524597,-0.007074549039117528,4.063238143920898,-0.6821768283843994,0.000909763271920383,0.09124970436096191,0.5434089303016663,-0.007074106950312853
0,0.0,22,230,2.223457932472229,-0.3771640956401825,-0.0010986058332491666,0.050465211272239685,0.2975151836872101,-0.007695366857291219,4.1576008796691895,-0.7065966725349426,-0.0013556878548115492,0.09451016783714294,0.5561097860336304,-0.007694922387599945
0,0.0,23,240,2.3201366662979126,-0.3934841752052307,-0.0011331196583341807,0.05264903977513313,0.310453861951828,-0.008061184615598904,4.254279613494873,-0.7229167222976685,-0.001390209305100143,0.0966939926147461,0.5690484642982483,-0.008060740306973457
0,0.0,24,250,2.4168020486831665,-0.4099023640155792,-0.001278024457860738,0.05484601855278015,0.3233932554721832,-0.008432530673474048,4.350944995880127,-0.7393348813056946,-0.0015351304318755865,0.09889097511768341,0.5819878578186035,-0.008432087488472462
